Ewe,capacity_norm
0.29664347,0.07813965424099696
0.2962614,0.078297830887482
0.29616588,0.07845600752439279
0.29605126,0.07861418449836288
0.2956883,0.07877236172947426
0.29551637,0.07893053870125269
0.29534441,0.07908871601783896
0.29522979,0.07924689323465706
0.29496235,0.07940507104192994
0.29475221,0.07956324825111283
0.29452297,0.07972142530424041
0.29433194,0.07987960265989719
0.29429373,0.08003777985189574
0.29398808,0.0801959568966838
0.29375884,0.08035413426623414
0.29364422,0.08051231107715352
0.29343408,0.08067048833377705
0.29320484,0.08082866558990943
0.29309019,0.08098684261541096
0.29282275,0.0811450202308895
0.29272723,0.08130319764851926
0.29259351,0.08146137477672435
0.29236427,0.08161955207930766
0.29219234,0.0817777288435341
0.29192489,0.0819359060226099
0.29188669,0.08209408375975157
0.29161924,0.08225226159189783
0.29150462,0.08241043916489509
0.29129449,0.08256861642158374
0.29121807,0.0827267935583929
0.29096973,0.08288497126649988
0.29075956,0.08304314818787992
0.29060674,0.08320132558932682
0.2904157,0.08335950303980114
0.29033929,0.0835176807405962
0.29016736,0.08367585821770944
0.28991902,0.08383403481912374
0.28963247,0.08399221122370445
0.28955606,0.0841503883571308
0.28944144,0.08430856489459859
0.2892313,0.08446674197829136
0.28907847,0.08462491895690073
0.28896385,0.08478309596231419
0.28869641,0.08494127242419852
0.28856266,0.08509944900221804
0.28840983,0.08525762558433694
0.2882188,0.08541580221818479
0.28800866,0.0855739786676959
0.28791314,0.08573215544358184
0.28781763,0.08589033210524115
0.2876839,0.08604850802869736
0.28737825,0.08620668466934833
0.28737825,0.08636486155884583
0.28716812,0.08652303797035349
0.28688157,0.08668121430111364
0.28672874,0.08683939082091216
0.2865186,0.08699756762237855
0.28640398,0.0871557447039286
0.28621292,0.0873139217567419
0.28606009,0.08747209887800782
0.2860983,0.08763027595778546
0.28579265,0.08778845294291546
0.28562072,0.08794662935442409
0.285487,0.08810480613328489
0.28518134,0.08826298278056327
0.28512403,0.08842115958367018
0.28489479,0.08857933626654665
0.28472286,0.08873751300044473
0.28462735,0.08889568978196036
0.28449363,0.08905386640725961
0.2843599,0.08921204311488605
0.28409246,0.08937021969257257
0.28397784,0.08952839586679465
0.28378677,0.08968657246112158
0.28371036,0.08984474928476051
0.28348112,0.09000292593505779
0.28329009,0.09016110274630022
0.28330919,0.0903192800683669
0.28304175,0.0904774572349643
0.28292713,0.09063563378718699
0.28265968,0.09079381031911139
0.28256416,0.09095198698153636
0.28243044,0.09111016339839044
0.28229672,0.09126834017581795
0.28208658,0.09142651698096359
0.28193375,0.09158469397214902
0.28180003,0.09174287084522133
0.28168541,0.09190104733974733
0.28147525,0.09205922397359458
0.28132242,0.09221740050758967
0.2812078,0.09237557669706463
0.28094035,0.0925337530814432
0.28080663,0.09269192916234208
0.2806538,0.09285010556363664
0.28048187,0.09300828196194015
0.28040546,0.09316645856001807
0.28013802,0.09332463514070584
0.2800616,0.09348281161440945
0.27996609,0.09364098790693999
0.27967954,0.09379916449190821
0.27969864,0.09395734106387735
0.27927834,0.09411551839445559
0.27925923,0.09427369541950954
0.27908731,0.09443187228322585
0.27885807,0.0945900490080109
0.27874345,0.09474822593100199
0.27853331,0.09490640328864462
0.27839959,0.09506458091883856
0.27834228,0.09522275800009189
0.27807483,0.09538093544211197
0.27794111,0.09553911277461286
0.27773097,0.09569729044247446
0.27763546,0.0958554677750182
0.27738711,0.0960136451140184
0.27721518,0.09617182216009797
0.27704322,0.09632999941352517
0.27696681,0.09648817575867223
