0;1
0,006756712;0,84237355
0,013513437;0,68861097
0,020270176;0,601556
0,0270269;0,53718859
0,033783581;0,48577026
0,040540253;0,44284594
0,047297026;0,40675497
0,054053819;0,37660033
0,060810587;0,35156113
0,06756732;0,33102283
0,074324108;0,31458071
0,081080893;0,30199429
0,087837567;0,29260698
0,094594246;0,2858156
0,101350999;0,28069627
0,108107708;0,27641299
0,114864532;0,27250767
0,121621262;0,26859471
0,128378058;0,26491079
0,135134864;0,26110855
0,141891636;0,25708866
0,148648478;0,25306118
0,155405238;0,2489077
0,162161931;0,24489547
0,168918678;0,24076109
0,175675403;0,23663051
0,182432122;0,23251903
0,189188959;0,2283961
0,195945749;0,22421208
0,202702605;0,21982192
0,209459437;0,2157028
0,216216234;0,21225175
0,222972924;0,21003759
0,229729691;0,20858693
0,236486563;0,20717062
0,243243327;0,20585358
0,249999981;0,20418914
0,256756721;0,20191388
0,263513529;0,19893239
0,270270387;0,19487055
0,277027188;0,18980849
0,283783948;0,18466629
0,290540842;0,17996688
0,297297733;0,17571416
0,304054567;0,17191954
0,310811306;0,16835396
0,317568021;0,16458225
0,324324766;0,16093269
0,331081597;0,15725258
0,337838365;0,15368319
0,344595255;0,1506559
0,351352084;0,1478691
0,358108877;0,14486469
0,364865591;0,14144418
0,371622345;0,13792442
0,378378983;0,13465281
0,385135745;0,1316904
0,391892523;0,12941514
0,3986492;0,12786141
0,405405919;0,1264222
0,412162554;0,12494863
0,41891923;0,12349796
0,425675923;0,12206639
0,432432645;0,12107383
0,439189435;0,12047067
0,445946229;0,12012709
0,452702865;0,11977969
0,459459589;0,11952773
0,466216276;0,11919942
0,472972918;0,1188902
0,479729579;0,11860007
0,486486344;0,11831376
0,493243105;0,11808089
0,499999807;0,11767241
0,50675647;0,11742809
0,513513216;0,11706543
0,520269867;0,11668749
0,527026529;0,11622939
0,533783292;0,11584
0,540540261;0,11535517
0,547297112;0,11494288
0,554053887;0,11437025
0,560810539;0,11379381
0,567567193;0,11306848
0,574323902;0,11249584
0,581080703;0,11160254
0,587837458;0,11062525
0,594594166;0,10941509
0,601350847;0,10799879
0,608107568;0,10605185
0,614864327;0,10360481
0,621621157;0,10037136
0,628377923;0,096508019
0,635134654;0,092984438
0,641891305;0,091568135
0,648648001;0,091243647
0,655404782;0,090609938
0,662161486;0,089258529
0,668918329;0,087559722
0,675675116;0,08604417
0,682431887;0,084814921
0,6891887;0,08413922
0,695945479;0,083822362
0,702702291;0,083738372
0,709459125;0,083662026
0,716215884;0,083597124
0,722972636;0,083623856
0,72972938;0,083547503
0,736486115;0,083490238
0,743242856;0,083249733
0,749999616;0,083364263
0,756756392;0,083219193
0,763513151;0,083097033
0,77026992;0,082936697
0,777026591;0,082780182
0,783783382;0,082581662
0,790540146;0,082470961
0,797296943;0,082230456
0,804053731;0,082054846
0,810810498;0,081848703
0,817567237;0,081543297
0,824323948;0,081276074
0,831080731;0,080982119
0,837837572;0,080699623
0,844594312;0,080405675
0,851351206;0,080149896
0,858107998;0,079665072
0,864864769;0,079310037
0,871621621;0,078851938
0,878378449;0,078405283
0,885135244;0,077855565
0,891892057;0,077229485
0,898648908;0,076607227
0,905405694;0,075790279
0,91216252;0,074935146
0,918919285;0,073808976
0,925676054;0,072579734
0,932432874;0,071064174
0,939189606;0,069098145
0,945946289;0,066521317
0,952702998;0,063127525
0,959459685;0,057683725
0,966216315;0,048899587
0,972972967;0,03905417
0,9797297;0,034415867
0,986486398;0,030846478
0,993243131;0,025937133
0,999999914;0,020852182
1,006756712;0,015771046
